,Date,Time,open,high,low,close,volume
2432,14-12-2023,13:55:00,21440.45,21447.75,21435.85,21443.6,13250.0
2433,14-12-2023,14:00:00,21443.6,21446.45,21440.0,21440.0,2950.0
2434,14-12-2023,14:05:00,21440.0,21444.95,21433.35,21435.95,8650.0
2435,14-12-2023,14:10:00,21435.95,21449.0,21435.95,21444.75,5700.0
2436,14-12-2023,14:15:00,21444.75,21448.85,21443.8,21448.1,5400.0
2437,14-12-2023,14:20:00,21448.1,21449.45,21442.25,21445.5,6600.0
2438,14-12-2023,14:25:00,21445.5,21461.2,21445.5,21456.35,19700.0
2439,14-12-2023,14:30:00,21456.85,21461.4,21445.1,21455.7,23250.0
2440,14-12-2023,14:35:00,21456.95,21456.95,21445.0,21449.85,15000.0
2441,14-12-2023,14:40:00,21449.85,21459.3,21449.85,21456.2,11200.0
2442,14-12-2023,14:45:00,21456.2,21459.6,21446.0,21450.0,6200.0
2443,14-12-2023,14:50:00,21446.0,21450.0,21441.0,21441.0,5000.0
2444,14-12-2023,14:55:00,21441.0,21445.15,21430.3,21438.35,11350.0
2445,14-12-2023,15:00:00,21438.8,21446.75,21433.95,21441.65,11500.0
2446,14-12-2023,15:05:00,21445.7,21450.0,21438.45,21443.65,12850.0
2447,14-12-2023,15:10:00,21443.6,21445.8,21436.35,21442.45,28250.0
2448,14-12-2023,15:15:00,21438.5,21456.5,21438.5,21456.5,30150.0
2449,14-12-2023,15:20:00,21456.15,21475.0,21455.0,21474.4,30050.0
2450,14-12-2023,15:25:00,21474.55,21486.05,21474.35,21482.5,36500.0
2451,15-12-2023,09:15:00,21523.0,21540.2,21513.9,21517.05,53550.0
2452,15-12-2023,09:20:00,21517.05,21528.25,21506.1,21508.95,19450.0
2453,15-12-2023,09:25:00,21508.95,21520.0,21505.0,21512.3,15800.0
2454,15-12-2023,09:30:00,21512.3,21520.0,21510.0,21515.5,30350.0
2455,15-12-2023,09:35:00,21514.0,21515.0,21489.2,21489.45,18800.0
2456,15-12-2023,09:40:00,21489.45,21501.9,21486.65,21495.0,12550.0
2457,15-12-2023,09:45:00,21495.0,21513.9,21495.0,21503.05,8800.0
2458,15-12-2023,09:50:00,21503.05,21507.2,21490.3,21490.3,40950.0
2459,15-12-2023,09:55:00,21490.3,21522.15,21490.3,21522.15,8250.0
2460,15-12-2023,10:00:00,21521.7,21542.5,21518.75,21542.0,20400.0
2461,15-12-2023,10:05:00,21540.45,21550.0,21539.3,21546.0,21750.0
2462,15-12-2023,10:10:00,21546.0,21560.0,21539.05,21556.9,28100.0
2463,15-12-2023,10:15:00,21556.9,21558.45,21543.95,21552.5,32050.0
2464,15-12-2023,10:20:00,21552.5,21570.0,21548.5,21569.05,41850.0
2465,15-12-2023,10:25:00,21571.0,21574.0,21550.95,21559.15,29950.0
2466,15-12-2023,10:30:00,21559.15,21562.65,21538.95,21541.0,15150.0
2467,15-12-2023,10:35:00,21541.0,21550.95,21537.45,21543.15,18850.0
2468,15-12-2023,10:40:00,21543.15,21543.15,21529.05,21530.0,10850.0
2469,15-12-2023,10:45:00,21530.0,21530.65,21506.0,21515.95,14700.0
2470,15-12-2023,10:50:00,21515.95,21517.6,21489.75,21495.85,13250.0
2471,15-12-2023,10:55:00,21495.85,21526.2,21495.85,21526.2,9250.0
2472,15-12-2023,11:00:00,21526.2,21537.0,21509.4,21510.0,12300.0
2473,15-12-2023,11:05:00,21509.7,21525.3,21509.7,21520.35,7200.0
2474,15-12-2023,11:10:00,21518.85,21529.3,21518.0,21522.9,8850.0
2475,15-12-2023,11:15:00,21520.0,21535.0,21520.0,21530.85,5350.0
2476,15-12-2023,11:20:00,21530.85,21537.0,21526.1,21530.0,7100.0
2477,15-12-2023,11:25:00,21530.0,21540.0,21530.0,21537.75,5150.0
2478,15-12-2023,11:30:00,21537.75,21547.9,21532.15,21541.75,9550.0
2479,15-12-2023,11:35:00,21541.75,21554.85,21537.15,21554.85,9050.0
2480,15-12-2023,11:40:00,21554.75,21555.0,21545.05,21552.55,3500.0
2481,15-12-2023,11:45:00,21552.55,21552.7,21536.2,21540.7,3250.0
2482,15-12-2023,11:50:00,21540.7,21550.0,21540.0,21549.15,4750.0
2483,15-12-2023,11:55:00,21549.15,21550.0,21541.7,21542.7,5100.0
2484,15-12-2023,12:00:00,21542.7,21547.5,21540.0,21542.75,3250.0
2485,15-12-2023,12:05:00,21542.75,21550.0,21539.45,21539.45,2050.0
2486,15-12-2023,12:10:00,21539.45,21545.0,21530.05,21537.4,3500.0
2487,15-12-2023,12:15:00,21537.4,21543.0,21525.4,21543.0,5050.0
2488,15-12-2023,12:20:00,21543.0,21547.1,21540.9,21543.15,2650.0
2489,15-12-2023,12:25:00,21543.15,21551.0,21543.15,21549.8,3800.0
2490,15-12-2023,12:30:00,21549.8,21560.0,21547.7,21547.7,5100.0
2491,15-12-2023,12:35:00,21547.7,21554.55,21546.45,21549.8,5700.0
2492,15-12-2023,12:40:00,21549.8,21564.0,21549.8,21560.65,7800.0
2493,15-12-2023,12:45:00,21560.65,21564.85,21557.45,21557.45,3500.0
2494,15-12-2023,12:50:00,21557.55,21561.5,21552.8,21552.8,5350.0
2495,15-12-2023,12:55:00,21552.8,21563.5,21550.3,21562.35,3700.0
2496,15-12-2023,13:00:00,21559.25,21568.1,21555.3,21568.1,4300.0
2497,15-12-2023,13:05:00,21568.1,21568.1,21550.25,21552.25,1300.0
2498,15-12-2023,13:10:00,21552.25,21560.0,21551.95,21553.45,3300.0
2499,15-12-2023,13:15:00,21553.45,21568.0,21553.45,21566.95,6800.0
2500,15-12-2023,13:20:00,21566.95,21566.95,21556.35,21556.35,5400.0
2501,15-12-2023,13:25:00,21556.35,21561.95,21556.35,21558.0,2800.0
2502,15-12-2023,13:30:00,21558.0,21577.0,21554.3,21575.8,14850.0
2503,15-12-2023,13:35:00,21575.8,21576.55,21564.05,21572.8,8250.0
2504,15-12-2023,13:40:00,21570.0,21580.0,21570.0,21577.4,8850.0
2505,15-12-2023,13:45:00,21577.4,21584.6,21574.15,21578.95,8000.0
2506,15-12-2023,13:50:00,21578.95,21584.05,21576.25,21576.5,7150.0
2507,15-12-2023,13:55:00,21576.5,21594.95,21574.55,21594.95,14950.0
2508,15-12-2023,14:00:00,21594.95,21597.0,21587.6,21593.0,10600.0
2509,15-12-2023,14:05:00,21593.0,21593.15,21570.9,21572.75,8700.0
2510,15-12-2023,14:10:00,21573.8,21579.1,21570.0,21572.0,10100.0
2511,15-12-2023,14:15:00,21572.0,21574.55,21563.7,21566.5,11450.0
2512,15-12-2023,14:20:00,21566.5,21583.15,21566.5,21571.15,4450.0
2513,15-12-2023,14:25:00,21575.0,21578.0,21567.95,21578.0,7400.0
2514,15-12-2023,14:30:00,21578.0,21584.95,21575.75,21582.85,4450.0
2515,15-12-2023,14:35:00,21582.85,21585.0,21576.2,21584.9,3800.0
2516,15-12-2023,14:40:00,21584.9,21596.45,21582.0,21588.0,8650.0
2517,15-12-2023,14:45:00,21588.0,21599.0,21587.1,21596.25,7100.0
2518,15-12-2023,14:50:00,21596.25,21640.95,21595.25,21640.25,34200.0
2519,15-12-2023,14:55:00,21638.3,21657.0,21635.0,21657.0,32800.0
2520,15-12-2023,15:00:00,21653.1,21689.85,21650.0,21670.0,37650.0
2521,15-12-2023,15:05:00,21664.5,21675.1,21660.0,21667.9,23100.0
2522,15-12-2023,15:10:00,21666.7,21697.0,21664.45,21696.6,37600.0
2523,15-12-2023,15:15:00,21696.8,21725.85,21693.0,21716.45,57600.0
2524,15-12-2023,15:20:00,21716.45,21716.45,21680.0,21696.65,54500.0
2525,15-12-2023,15:25:00,21695.35,21700.0,21688.2,21691.2,65500.0
2526,18-12-2023,09:15:00,21640.5,21652.7,21601.0,21627.25,70700.0
2527,18-12-2023,09:20:00,21627.25,21661.55,21605.8,21658.0,31900.0
2528,18-12-2023,09:25:00,21658.0,21681.85,21654.55,21674.0,28100.0
2529,18-12-2023,09:30:00,21675.0,21676.15,21625.0,21625.1,27000.0
2530,18-12-2023,09:35:00,21630.7,21646.9,21621.2,21627.0,13800.0
2531,18-12-2023,09:40:00,21629.0,21641.4,21620.0,21640.75,10350.0
2532,18-12-2023,09:45:00,21640.75,21645.3,21635.0,21636.5,5100.0
2533,18-12-2023,09:50:00,21637.35,21645.0,21625.05,21637.9,8150.0
2534,18-12-2023,09:55:00,21637.9,21639.8,21628.0,21634.4,4950.0
2535,18-12-2023,10:00:00,21634.6,21660.85,21634.6,21659.8,8650.0
2536,18-12-2023,10:05:00,21659.8,21659.8,21640.0,21646.95,9100.0
2537,18-12-2023,10:10:00,21646.95,21660.4,21646.95,21652.25,4850.0
2538,18-12-2023,10:15:00,21652.25,21662.0,21641.4,21643.05,9100.0
2539,18-12-2023,10:20:00,21643.05,21655.6,21637.85,21655.6,14250.0
2540,18-12-2023,10:25:00,21654.45,21670.9,21652.0,21670.0,15200.0
2541,18-12-2023,10:30:00,21670.0,21675.0,21663.95,21671.0,14600.0
2542,18-12-2023,10:35:00,21671.0,21671.0,21635.05,21640.4,9300.0
2543,18-12-2023,10:40:00,21640.4,21648.65,21634.95,21643.45,5100.0
2544,18-12-2023,10:45:00,21643.45,21647.3,21640.35,21644.3,5000.0
2545,18-12-2023,10:50:00,21644.3,21659.35,21644.3,21659.35,6500.0
2546,18-12-2023,10:55:00,21659.35,21663.9,21651.15,21651.15,13550.0
2547,18-12-2023,11:00:00,21651.15,21662.5,21651.05,21659.1,7550.0
2548,18-12-2023,11:05:00,21659.7,21670.0,21650.0,21652.85,13550.0
2549,18-12-2023,11:10:00,21652.85,21669.0,21651.6,21664.1,3700.0
2550,18-12-2023,11:15:00,21664.1,21675.0,21663.5,21671.25,7800.0
2551,18-12-2023,11:20:00,21669.5,21669.5,21654.65,21657.15,4750.0
2552,18-12-2023,11:25:00,21657.15,21668.2,21657.15,21664.85,8200.0
2553,18-12-2023,11:30:00,21664.85,21670.0,21661.75,21669.45,7750.0
2554,18-12-2023,11:35:00,21669.45,21681.0,21666.1,21675.0,14250.0
2555,18-12-2023,11:40:00,21676.25,21676.25,21666.05,21668.1,7750.0
2556,18-12-2023,11:45:00,21668.1,21669.8,21655.2,21662.15,6250.0
2557,18-12-2023,11:50:00,21662.15,21669.05,21658.25,21662.2,9900.0
2558,18-12-2023,11:55:00,21662.2,21662.2,21639.0,21644.7,7450.0
2559,18-12-2023,12:00:00,21644.7,21648.9,21637.95,21648.9,4100.0
2560,18-12-2023,12:05:00,21648.9,21654.0,21637.25,21640.1,5950.0
2561,18-12-2023,12:10:00,21640.1,21650.05,21635.0,21650.05,6350.0
2562,18-12-2023,12:15:00,21650.05,21655.0,21642.0,21642.0,8150.0
2563,18-12-2023,12:20:00,21641.0,21645.0,21635.1,21637.55,9800.0
2564,18-12-2023,12:25:00,21637.55,21643.1,21609.15,21612.95,12400.0
2565,18-12-2023,12:30:00,21611.85,21626.55,21611.85,21624.45,5750.0
2566,18-12-2023,12:35:00,21624.45,21633.6,21622.0,21622.0,6050.0
2567,18-12-2023,12:40:00,21622.0,21635.0,21620.1,21633.45,4800.0
2568,18-12-2023,12:45:00,21633.45,21640.0,21627.0,21627.35,2850.0
2569,18-12-2023,12:50:00,21627.35,21633.15,21619.55,21627.8,7200.0
2570,18-12-2023,12:55:00,21627.8,21634.1,21624.95,21624.95,3200.0
2571,18-12-2023,13:00:00,21624.95,21626.95,21615.0,21618.45,3650.0
2572,18-12-2023,13:05:00,21618.45,21618.8,21611.55,21616.75,8850.0
2573,18-12-2023,13:10:00,21616.75,21619.85,21607.0,21613.3,7250.0
2574,18-12-2023,13:15:00,21613.3,21624.65,21612.6,21616.3,2550.0
2575,18-12-2023,13:20:00,21616.3,21625.9,21616.3,21620.0,3550.0
2576,18-12-2023,13:25:00,21620.0,21641.8,21620.0,21640.15,4450.0
2577,18-12-2023,13:30:00,21640.15,21640.15,21615.0,21615.0,3500.0
2578,18-12-2023,13:35:00,21615.0,21623.05,21612.1,21618.25,4950.0
2579,18-12-2023,13:40:00,21618.25,21625.75,21617.1,21619.35,2500.0
2580,18-12-2023,13:45:00,21619.35,21625.75,21615.05,21617.65,3100.0
2581,18-12-2023,13:50:00,21617.65,21622.0,21610.75,21622.0,5750.0
2582,18-12-2023,13:55:00,21622.0,21626.7,21619.55,21619.55,4250.0
2583,18-12-2023,14:00:00,21619.55,21635.95,21617.45,21635.0,3250.0
2584,18-12-2023,14:05:00,21635.0,21639.7,21624.0,21624.0,3850.0
2585,18-12-2023,14:10:00,21624.0,21645.0,21624.0,21636.05,2450.0
2586,18-12-2023,14:15:00,21636.05,21643.65,21626.65,21629.85,3050.0
2587,18-12-2023,14:20:00,21629.85,21634.9,21623.8,21632.65,3600.0
2588,18-12-2023,14:25:00,21632.65,21651.9,21632.65,21650.0,8900.0
2589,18-12-2023,14:30:00,21650.0,21659.75,21643.8,21658.85,7100.0
2590,18-12-2023,14:35:00,21658.85,21660.0,21642.5,21642.5,6650.0
2591,18-12-2023,14:40:00,21642.5,21649.0,21619.95,21619.95,4800.0
2592,18-12-2023,14:45:00,21619.95,21628.55,21615.0,21624.9,6500.0
2593,18-12-2023,14:50:00,21624.9,21630.0,21620.2,21630.0,3500.0
2594,18-12-2023,14:55:00,21623.3,21638.05,21622.35,21622.45,2750.0
2595,18-12-2023,15:00:00,21622.4,21631.0,21617.05,21617.05,3550.0
2596,18-12-2023,15:05:00,21617.05,21631.85,21617.05,21627.8,3200.0
2597,18-12-2023,15:10:00,21627.8,21633.9,21621.65,21621.65,7700.0
2598,18-12-2023,15:15:00,21621.65,21623.5,21609.0,21612.05,21900.0
2599,18-12-2023,15:20:00,21612.05,21615.0,21602.05,21602.05,14450.0
2600,18-12-2023,15:25:00,21605.8,21608.95,21596.7,21600.0,25150.0
2601,19-12-2023,09:15:00,21600.0,21639.95,21599.95,21626.35,30400.0
2602,19-12-2023,09:20:00,21628.55,21641.4,21624.3,21635.0,31800.0
2603,19-12-2023,09:25:00,21635.2,21640.75,21626.0,21638.9,26300.0
2604,19-12-2023,09:30:00,21641.9,21644.0,21628.5,21631.5,23350.0
2605,19-12-2023,09:35:00,21631.7,21632.35,21604.25,21607.0,19700.0
2606,19-12-2023,09:40:00,21605.25,21605.25,21575.25,21578.0,27400.0
2607,19-12-2023,09:45:00,21578.0,21588.15,21570.75,21587.05,23550.0
2608,19-12-2023,09:50:00,21587.3,21593.05,21575.0,21576.0,11600.0
2609,19-12-2023,09:55:00,21574.25,21591.0,21572.9,21588.55,20650.0
2610,19-12-2023,10:00:00,21587.65,21591.1,21561.5,21565.05,12700.0
2611,19-12-2023,10:05:00,21565.05,21574.45,21550.0,21554.25,32050.0
2612,19-12-2023,10:10:00,21551.0,21565.0,21551.0,21561.0,17950.0
2613,19-12-2023,10:15:00,21561.0,21585.45,21560.0,21585.2,13750.0
2614,19-12-2023,10:20:00,21585.7,21592.9,21574.85,21579.1,15400.0
2615,19-12-2023,10:25:00,21579.1,21589.55,21573.55,21574.85,4200.0
2616,19-12-2023,10:30:00,21574.85,21589.75,21571.1,21589.75,11750.0
2617,19-12-2023,10:35:00,21589.65,21598.55,21586.3,21594.0,12500.0
2618,19-12-2023,10:40:00,21594.0,21619.1,21593.7,21605.4,16450.0
2619,19-12-2023,10:45:00,21605.4,21612.0,21601.75,21605.0,21300.0
2620,19-12-2023,10:50:00,21605.0,21612.0,21600.4,21609.0,10450.0
2621,19-12-2023,10:55:00,21609.0,21609.0,21603.4,21605.45,10950.0
2622,19-12-2023,11:00:00,21605.65,21614.05,21604.65,21606.45,5950.0
2623,19-12-2023,11:05:00,21606.45,21620.1,21604.5,21620.1,13650.0
2624,19-12-2023,11:10:00,21623.75,21627.75,21616.25,21617.3,12750.0
2625,19-12-2023,11:15:00,21617.3,21618.85,21604.5,21605.0,2750.0
2626,19-12-2023,11:20:00,21605.0,21611.1,21605.0,21605.5,2050.0
2627,19-12-2023,11:25:00,21605.5,21612.0,21605.5,21611.8,2050.0
2628,19-12-2023,11:30:00,21611.8,21618.0,21610.25,21612.35,3400.0
2629,19-12-2023,11:35:00,21612.35,21628.2,21608.0,21621.75,5350.0
2630,19-12-2023,11:40:00,21621.75,21645.0,21621.0,21635.5,19150.0
2631,19-12-2023,11:45:00,21638.1,21658.0,21638.1,21658.0,21700.0
2632,19-12-2023,11:50:00,21658.0,21680.75,21658.0,21671.8,33750.0
2633,19-12-2023,11:55:00,21675.0,21679.7,21667.85,21671.0,11050.0
2634,19-12-2023,12:00:00,21671.0,21674.6,21657.5,21666.9,8600.0
2635,19-12-2023,12:05:00,21666.9,21669.95,21656.9,21664.95,7650.0
2636,19-12-2023,12:10:00,21668.0,21669.95,21659.65,21659.65,6600.0
2637,19-12-2023,12:15:00,21659.65,21677.5,21659.65,21670.0,15800.0
2638,19-12-2023,12:20:00,21670.0,21683.9,21667.35,21683.65,12050.0
2639,19-12-2023,12:25:00,21683.65,21689.0,21672.95,21673.5,17850.0
2640,19-12-2023,12:30:00,21673.5,21689.0,21670.0,21686.5,10100.0
2641,19-12-2023,12:35:00,21686.5,21695.0,21680.05,21694.0,12450.0
2642,19-12-2023,12:40:00,21694.0,21699.9,21690.0,21697.3,18250.0
2643,19-12-2023,12:45:00,21697.3,21697.35,21687.0,21691.15,11800.0
2644,19-12-2023,12:50:00,21692.0,21696.95,21685.0,21685.25,14150.0
2645,19-12-2023,12:55:00,21685.25,21704.8,21684.2,21701.3,12900.0
2646,19-12-2023,13:00:00,21700.0,21700.75,21687.05,21690.0,27300.0
2647,19-12-2023,13:05:00,21691.0,21691.0,21681.8,21682.85,26750.0
2648,19-12-2023,13:10:00,21682.85,21690.9,21680.6,21685.15,3950.0
2649,19-12-2023,13:15:00,21685.15,21691.0,21680.15,21680.15,2150.0
2650,19-12-2023,13:20:00,21680.65,21690.6,21675.5,21677.25,10000.0
2651,19-12-2023,13:25:00,21677.25,21682.95,21672.0,21682.95,2700.0
2652,19-12-2023,13:30:00,21682.95,21688.75,21682.95,21688.75,2850.0
2653,19-12-2023,13:35:00,21688.75,21690.95,21685.2,21690.95,3050.0
2654,19-12-2023,13:40:00,21690.95,21704.8,21690.55,21702.85,5750.0
2655,19-12-2023,13:45:00,21702.85,21702.85,21692.5,21695.55,6050.0
2656,19-12-2023,13:50:00,21696.9,21709.85,21690.9,21703.6,8550.0
2657,19-12-2023,13:55:00,21703.6,21710.0,21700.65,21705.85,8550.0
2658,19-12-2023,14:00:00,21706.0,21709.2,21701.45,21702.55,4300.0
2659,19-12-2023,14:05:00,21702.55,21718.75,21702.55,21717.0,14750.0
2660,19-12-2023,14:10:00,21717.0,21721.0,21712.0,21715.45,16400.0
2661,19-12-2023,14:15:00,21715.45,21719.7,21703.4,21709.95,7400.0
2662,19-12-2023,14:20:00,21710.9,21712.9,21703.0,21705.25,6450.0
2663,19-12-2023,14:25:00,21706.95,21720.0,21706.95,21718.0,7150.0
2664,19-12-2023,14:30:00,21715.0,21728.0,21715.0,21724.35,19550.0
2665,19-12-2023,14:35:00,21724.35,21729.9,21716.1,21720.2,15750.0
2666,19-12-2023,14:40:00,21720.2,21724.95,21713.95,21715.25,112800.0
2667,19-12-2023,14:45:00,21715.25,21723.3,21691.0,21697.9,13050.0
2668,19-12-2023,14:50:00,21697.9,21703.0,21685.0,21685.15,15850.0
2669,19-12-2023,14:55:00,21685.55,21699.75,21657.05,21660.4,16450.0
2670,19-12-2023,15:00:00,21655.15,21679.75,21651.3,21665.0,27050.0
2671,19-12-2023,15:05:00,21665.0,21693.75,21663.3,21684.05,8950.0
2672,19-12-2023,15:10:00,21684.05,21684.05,21665.45,21666.05,6450.0
2673,19-12-2023,15:15:00,21669.6,21674.5,21659.0,21662.65,10300.0
2674,19-12-2023,15:20:00,21662.65,21664.6,21654.0,21656.9,11250.0
2675,19-12-2023,15:25:00,21654.0,21666.0,21654.0,21666.0,49550.0
2676,20-12-2023,09:15:00,21731.2,21767.0,21705.05,21763.35,76700.0
2677,20-12-2023,09:20:00,21763.35,21785.0,21757.4,21777.75,47700.0
2678,20-12-2023,09:25:00,21777.75,21782.95,21774.7,21775.5,30150.0
2679,20-12-2023,09:30:00,21775.5,21792.85,21774.45,21790.0,27100.0
2680,20-12-2023,09:35:00,21790.0,21800.0,21786.95,21799.95,22550.0
2681,20-12-2023,09:40:00,21800.0,21807.25,21787.7,21795.0,41100.0
2682,20-12-2023,09:45:00,21795.0,21795.0,21785.0,21795.0,20050.0
2683,20-12-2023,09:50:00,21794.95,21795.0,21786.0,21786.35,11200.0
2684,20-12-2023,09:55:00,21786.35,21796.0,21784.05,21791.0,11750.0
2685,20-12-2023,10:00:00,21791.0,21794.4,21768.2,21772.4,14400.0
2686,20-12-2023,10:05:00,21772.4,21779.85,21763.0,21766.45,15100.0
2687,20-12-2023,10:10:00,21768.85,21779.95,21767.0,21777.0,13850.0
2688,20-12-2023,10:15:00,21779.95,21794.5,21779.95,21790.1,14550.0
2689,20-12-2023,10:20:00,21790.1,21792.55,21783.2,21790.0,10000.0
2690,20-12-2023,10:25:00,21790.0,21792.45,21784.65,21784.65,6850.0
2691,20-12-2023,10:30:00,21784.65,21792.0,21783.1,21783.65,9100.0
2692,20-12-2023,10:35:00,21783.65,21791.6,21779.0,21791.6,5300.0
2693,20-12-2023,10:40:00,21789.25,21807.9,21789.25,21807.5,18900.0
2694,20-12-2023,10:45:00,21807.5,21815.0,21807.1,21813.55,19650.0
2695,20-12-2023,10:50:00,21813.55,21815.0,21805.0,21805.0,8700.0
2696,20-12-2023,10:55:00,21805.0,21814.25,21801.45,21813.0,7900.0
2697,20-12-2023,11:00:00,21813.4,21818.75,21808.25,21818.75,14150.0
2698,20-12-2023,11:05:00,21818.75,21818.75,21812.45,21814.2,12350.0
2699,20-12-2023,11:10:00,21813.05,21819.25,21805.8,21807.1,11450.0
2700,20-12-2023,11:15:00,21807.1,21810.15,21795.4,21799.25,13950.0
2701,20-12-2023,11:20:00,21799.25,21804.0,21790.55,21794.0,13100.0
2702,20-12-2023,11:25:00,21794.0,21800.0,21791.05,21795.95,11400.0
2703,20-12-2023,11:30:00,21795.95,21795.95,21771.0,21775.25,16650.0
2704,20-12-2023,11:35:00,21772.0,21785.9,21767.35,21777.65,12300.0
2705,20-12-2023,11:40:00,21777.65,21781.3,21755.0,21760.0,25600.0
2706,20-12-2023,11:45:00,21760.0,21767.65,21746.0,21753.7,21650.0
2707,20-12-2023,11:50:00,21752.0,21752.95,21727.0,21740.0,30300.0
2708,20-12-2023,11:55:00,21742.6,21762.0,21739.75,21762.0,16550.0
2709,20-12-2023,12:00:00,21762.0,21772.35,21749.95,21762.4,15900.0
2710,20-12-2023,12:05:00,21764.85,21770.0,21757.4,21760.95,14400.0
2711,20-12-2023,12:10:00,21760.95,21760.95,21749.0,21756.9,9750.0
2712,20-12-2023,12:15:00,21756.9,21760.3,21732.0,21733.0,11300.0
2713,20-12-2023,12:20:00,21733.0,21744.85,21723.25,21741.0,17000.0
2714,20-12-2023,12:25:00,21741.0,21749.8,21733.0,21735.05,9250.0
2715,20-12-2023,12:30:00,21733.1,21745.0,21725.2,21745.0,10500.0
2716,20-12-2023,12:35:00,21745.0,21750.0,21739.6,21749.0,7500.0
2717,20-12-2023,12:40:00,21749.0,21760.45,21747.5,21758.85,4250.0
2718,20-12-2023,12:45:00,21758.85,21771.0,21753.0,21771.0,5750.0
2719,20-12-2023,12:50:00,21771.9,21773.95,21761.1,21767.15,10750.0
2720,20-12-2023,12:55:00,21769.0,21772.0,21754.15,21754.15,8750.0
2721,20-12-2023,13:00:00,21754.15,21756.2,21745.0,21751.55,6700.0
2722,20-12-2023,13:05:00,21750.05,21752.85,21718.2,21718.55,17950.0
2723,20-12-2023,13:10:00,21717.9,21720.95,21701.15,21709.95,19450.0
2724,20-12-2023,13:15:00,21706.4,21709.2,21685.0,21685.0,41500.0
2725,20-12-2023,13:20:00,21685.0,21706.1,21675.0,21675.0,30550.0
2726,20-12-2023,13:25:00,21675.95,21682.8,21621.0,21649.25,56300.0
2727,20-12-2023,13:30:00,21649.3,21649.3,21593.45,21594.9,88300.0
2728,20-12-2023,13:35:00,21598.3,21637.0,21551.0,21635.0,135650.0
2729,20-12-2023,13:40:00,21635.0,21641.3,21599.15,21625.9,64050.0
2730,20-12-2023,13:45:00,21630.0,21637.05,21600.0,21601.25,29300.0
2731,20-12-2023,13:50:00,21603.05,21603.05,21567.0,21597.95,42900.0
2732,20-12-2023,13:55:00,21601.0,21604.25,21576.05,21588.0,55150.0
2733,20-12-2023,14:00:00,21588.0,21596.95,21519.0,21519.1,115050.0
2734,20-12-2023,14:05:00,21518.8,21543.2,21500.0,21528.3,101050.0
2735,20-12-2023,14:10:00,21529.3,21547.6,21520.0,21532.2,54600.0
2736,20-12-2023,14:15:00,21532.2,21567.1,21515.3,21547.85,96400.0
2737,20-12-2023,14:20:00,21547.9,21570.05,21545.0,21547.75,34750.0
2738,20-12-2023,14:25:00,21547.75,21556.6,21527.2,21546.4,46850.0
2739,20-12-2023,14:30:00,21544.55,21553.75,21495.05,21496.3,71850.0
2740,20-12-2023,14:35:00,21496.3,21512.9,21485.0,21485.0,45050.0
2741,20-12-2023,14:40:00,21485.0,21491.4,21444.25,21451.05,65500.0
2742,20-12-2023,14:45:00,21455.45,21471.0,21445.05,21448.2,34500.0
2743,20-12-2023,14:50:00,21448.2,21475.0,21447.45,21470.0,57500.0
2744,20-12-2023,14:55:00,21473.3,21485.0,21457.55,21465.0,40300.0
2745,20-12-2023,15:00:00,21462.9,21464.25,21384.35,21389.0,119700.0
2746,20-12-2023,15:05:00,21386.8,21400.0,21381.4,21387.4,106200.0
2747,20-12-2023,15:10:00,21387.65,21399.0,21366.65,21367.0,72950.0
2748,20-12-2023,15:15:00,21367.45,21369.9,21358.75,21365.1,90200.0
2749,20-12-2023,15:20:00,21366.85,21367.6,21345.0,21345.0,52450.0
2750,20-12-2023,15:25:00,21345.0,21346.55,21316.0,21326.6,136400.0
2751,21-12-2023,09:15:00,21299.0,21308.0,21220.55,21269.0,192150.0
2752,21-12-2023,09:20:00,21267.0,21299.35,21261.0,21264.1,97100.0
2753,21-12-2023,09:25:00,21261.7,21269.05,21240.55,21254.75,76050.0
2754,21-12-2023,09:30:00,21250.0,21254.85,21235.0,21237.0,64750.0
2755,21-12-2023,09:35:00,21237.25,21301.2,21234.1,21265.05,50300.0
2756,21-12-2023,09:40:00,21265.05,21305.0,21255.1,21291.75,33800.0
2757,21-12-2023,09:45:00,21291.75,21324.0,21275.25,21286.55,42750.0
2758,21-12-2023,09:50:00,21290.6,21310.0,21290.05,21296.95,30800.0
2759,21-12-2023,09:55:00,21296.95,21307.6,21282.0,21307.6,16400.0
2760,21-12-2023,10:00:00,21306.0,21315.0,21292.95,21310.0,16800.0
2761,21-12-2023,10:05:00,21310.0,21364.95,21309.5,21364.95,44600.0
2762,21-12-2023,10:10:00,21360.2,21373.4,21342.95,21352.15,38700.0
2763,21-12-2023,10:15:00,21352.15,21375.0,21338.45,21360.25,27150.0
2764,21-12-2023,10:20:00,21360.25,21369.0,21351.0,21368.0,14500.0
2765,21-12-2023,10:25:00,21368.0,21369.95,21339.8,21339.8,18100.0
2766,21-12-2023,10:30:00,21338.0,21338.0,21290.0,21308.95,42700.0
2767,21-12-2023,10:35:00,21306.9,21323.7,21301.5,21308.1,11550.0
2768,21-12-2023,10:40:00,21308.1,21381.25,21306.95,21377.95,47300.0
2769,21-12-2023,10:45:00,21377.45,21395.0,21361.9,21367.5,35800.0
2770,21-12-2023,10:50:00,21367.0,21376.95,21355.15,21371.15,7000.0
2771,21-12-2023,10:55:00,21371.15,21387.0,21365.0,21380.2,18650.0
2772,21-12-2023,11:00:00,21380.2,21399.9,21378.8,21392.95,36600.0
